Reward Definition 1-avg,Reward Definition 2-avg,Reward Definition 3-avg,Reward Definition 1-sd,Reward Definition 2-sd,Reward Definition 3-sd
60.38346974,54.66371472,45.22286955,10.10813924,12.45021957,4.752070722
61.24370983,54.09398286,45.16545931,9.391925924,11.48276656,4.838675427
61.24370983,54.09398286,45.22286955,9.391925924,11.48276656,4.752070722
61.24370983,54.09398286,45.22286955,9.391925924,11.48276656,4.752070722
61.24370983,54.09398286,45.22286955,9.391925924,11.48276656,4.752070722
61.24370983,53.35209363,45.22286955,9.391925924,10.22851917,4.752070722
61.24370983,53.35209363,45.22286955,9.391925924,10.22851917,4.752070722
61.24370983,52.7563437,45.29666338,9.391925924,9.227463027,4.64150655
61.24370983,52.7563437,45.22286955,9.391925924,9.227463027,4.752070722
61.24370983,52.7563437,45.22286955,9.391925924,9.227463027,4.752070722
61.24370983,53.35209363,45.29666338,9.391925924,10.22851917,4.64150655
61.24370983,53.35209363,45.22286955,9.391925924,10.22851917,4.752070722
61.24370983,53.35209363,45.22286955,9.391925924,10.22851917,4.752070722
61.24370983,52.7563437,45.22286955,9.391925924,9.227463027,4.752070722
61.24370983,53.35209363,45.22286955,9.391925924,10.22851917,4.752070722
61.24370983,53.35209363,45.22286955,9.391925924,10.22851917,4.752070722
54.62066,53.38452186,44.46813441,7.790484664,12.0644393,4.208668932
56.46834944,50.86389591,45.36383379,8.184014739,6.67413718,3.311660745
57.5220914,50.00926687,45.17484438,9.082932898,5.786749421,3.299404366
56.37304575,51.29525117,45.20561802,9.357962482,7.876110005,3.345985482
56.13251885,50.05442134,43.96478818,7.634663559,8.759264453,1.794053604
57.01887677,50.59184082,44.18697185,8.245157977,7.977157607,3.287382619
56.91750349,51.00881777,45.05969585,5.592933358,7.716168203,3.127012498
58.18105496,50.26832575,44.36501384,5.594224954,8.10256986,2.186844021
56.90061192,51.12230366,44.36501384,7.800147628,9.579602128,2.186844021
57.78109346,50.53010902,43.94431922,8.642146003,8.555270616,2.902741734
58.73349411,49.35819115,43.90340959,8.295999665,6.5294566,2.972688802
60.37174798,49.06138863,43.05685752,7.831360323,8.359901829,2.814238543
59.86531621,49.56375721,43.39419007,7.333020869,8.231582572,2.814191909
60.4193361,48.7376267,43.33125498,7.88158689,6.997230286,2.807466989
59.78663829,48.52001198,41.8660466,7.262042651,10.35292485,1.572068622
