Reward Definition 1-avg,Reward Definition 2-avg,Reward Definition 3-avg,Reward Definition 1-sd,Reward Definition 2-sd,Reward Definition 3-sd
71.49341915,66.15224237,58.93747632,14.90618011,4.601679316,9.157968165
69.6745593,68.16033006,57.51283572,18.05374042,5.307463042,11.11795757
70.50432241,65.2022479,55.27920243,16.6176932,8.423564059,11.24874311
69.72197302,66.02767324,56.04883488,17.97167792,5.760054577,5.718169071
69.35501723,64.02769013,57.06422855,17.64115095,7.765704676,7.212666326
69.04562018,65.34099594,59.95583815,17.37565331,7.883094788,11.87217804
69.72197302,66.36626165,60.04916916,17.97167792,8.392259336,7.830477973
69.791887,66.78223347,60.04916916,18.02846552,7.97774833,7.830477973
69.791887,68.10543294,61.07122973,18.02846552,6.762712919,7.373499904
69.8121574,69.09722972,59.79873559,17.99337477,8.033524328,7.998427218
70.92288614,67.83820112,58.43199217,16.10838698,10.08838776,9.22573386
71.06637034,67.58620221,57.65636412,15.74003142,9.937259739,10.10424672
70.99299421,65.59284026,60.04916916,15.97443813,10.93870888,7.830477973
70.90243556,68.81555516,59.60759068,16.14378327,7.432273136,9.491748466
70.33706671,68.81555516,59.60759068,17.08471361,7.432273136,9.491748466
69.88635736,68.99422703,59.14956141,17.86492541,7.164632939,9.508981936
69.791887,66.74482502,59.60759068,18.02846552,7.288450353,9.491748466
70.10019464,67.06925464,59.60759068,17.49475209,5.063157671,9.491748466
70.09581851,66.90768783,59.60759068,17.50232752,4.880721744,9.491748466
71.83783633,66.6257409,59.60759068,14.48711,4.585935185,9.491748466
71.83783633,65.91313724,59.60759068,14.48711,4.012951827,9.491748466
71.4352318,65.7861413,59.60759068,15.18389647,3.942790365,9.491748466
70.99534909,66.45574798,59.14956141,15.94525463,4.424786102,9.508981936
70.99534909,64.72851485,58.64486959,15.94525463,3.828271638,9.604122957
70.99534909,63.74175729,58.53515063,15.94525463,4.45839633,9.573664823
70.75386971,66.27065246,58.47377719,14.67092104,4.265540169,9.65414421
70.52147591,67.11614905,56.83024856,15.19287193,5.433064842,6.964325443
72.1675185,66.28378919,57.57509171,16.99007015,4.276245438,8.125706924
73.83699643,66.28378919,58.51665557,15.59414133,4.276245438,9.640777155
73.83699643,70.28162359,56.23224016,15.59414133,9.706698347,5.573015275
73.83699643,70.69430226,58.68238736,15.59414133,9.147201871,9.42318761
73.29458253,70.55767353,56.06650837,15.04319053,9.330090562,5.829958564
72.72794227,70.36735903,56.1278818,16.02183973,9.588762866,5.734474836
73.29458253,70.28162359,57.5800807,15.04319053,9.706698347,6.741076894
73.29458253,70.55767353,56.48512842,15.04319053,9.330090562,6.003514372
73.3088012,70.36735903,56.55525944,15.05382164,9.588762866,6.109412234
73.83935085,70.36735903,56.59386272,15.5957145,9.588762866,6.126268153
73.48552249,70.28162359,56.65202485,16.20378091,9.706698347,6.008525955
74.39696127,70.69430226,56.94212903,14.6457114,9.147201871,6.487571127
74.39696127,71.03142105,56.72215586,14.6457114,8.707028686,6.11146491
74.40092814,71.03142105,55.83577819,14.64831337,8.707028686,5.02382645
74.40092814,71.03142105,56.7337261,14.64831337,8.707028686,6.128513016
74.45625953,71.03142105,56.64579145,14.70517662,8.707028686,6.357839513
74.44754122,71.03142105,58.67393659,14.69952034,8.707028686,9.530720333
74.39146091,71.03142105,58.61256315,14.64210813,8.707028686,9.612888518
74.39696127,71.03142105,58.68774797,14.6457114,8.707028686,9.592980689
74.40092814,71.03142105,58.64486959,14.64831337,8.707028686,9.604122957
73.55792001,71.03142105,58.61256315,16.08686408,8.707028686,9.612888518
73.56188687,71.03142105,58.64486959,16.08954329,8.707028686,9.604122957
73.1570431,71.03142105,58.61256315,16.7761552,8.707028686,9.612888518
72.34018472,71.03142105,58.47797317,18.18189804,8.707028686,9.652811736
73.52556395,71.03142105,58.47797317,16.14248292,8.707028686,9.652811736
73.53428226,71.03142105,58.41443771,16.14838042,8.707028686,9.673553016
73.9742344,71.03142105,58.41443771,15.52112757,8.707028686,9.673553016
73.6455813,71.03142105,58.41443771,16.08557311,8.707028686,9.673553016
73.27982339,71.03142105,58.41443771,16.5745186,8.707028686,9.673553016
73.85121509,71.03142105,58.41443771,15.6036557,8.707028686,9.673553016
73.28457483,71.03142105,58.44147075,16.57775827,8.707028686,9.664580313
73.85121509,71.03142105,58.51665557,15.6036557,8.707028686,9.640777155
73.84646365,71.03142105,58.51665557,15.60047261,8.707028686,9.640777155
73.89307674,71.03142105,58.51665557,15.65104134,8.707028686,9.640777155
73.90179504,71.03142105,58.51665557,15.656817,8.707028686,9.640777155
73.97781138,71.03142105,56.83024856,15.73729233,8.707028686,6.964325443
73.97305994,71.03142105,56.83024856,15.73419363,8.707028686,6.964325443
73.96909307,69.0156371,55.4533402,15.73160942,5.483909194,4.986899365
73.96909307,67.03358665,56.83024856,15.73160942,2.978477644,6.964325443
73.97305994,66.10184808,57.57509171,15.73419363,2.6550367,8.125706924
73.96909307,66.10184808,56.06650837,15.73160942,2.6550367,5.829958564
73.96594714,66.10292446,58.51665557,15.72956183,2.654867154,9.640777155
73.96594714,66.10292446,58.51665557,15.72956183,2.654867154,9.640777155
73.96594714,66.10292446,58.51665557,15.72956183,2.654867154,9.640777155
73.96594714,66.10292446,58.51665557,15.72956183,2.654867154,9.640777155
73.96594714,66.10292446,58.51665557,15.72956183,2.654867154,9.640777155
73.96359271,66.10292446,58.51665557,15.72803048,2.654867154,9.640777155
73.96359271,66.10292446,58.51665557,15.72803048,2.654867154,9.640777155
73.96359271,66.10292446,58.51665557,15.72803048,2.654867154,9.640777155
73.96359271,66.10292446,58.51665557,15.72803048,2.654867154,9.640777155
73.96359271,65.74507299,58.51665557,15.72803048,3.181484595,9.640777155
73.96359271,66.10292446,58.51665557,15.72803048,2.654867154,9.640777155
73.96359271,66.10292446,58.51665557,15.72803048,2.654867154,9.640777155
73.96359271,66.10292446,58.51665557,15.72803048,2.654867154,9.640777155
73.96359271,66.10292446,58.51665557,15.72803048,2.654867154,9.640777155
73.96359271,66.10292446,58.51665557,15.72803048,2.654867154,9.640777155
73.96359271,66.10292446,58.51665557,15.72803048,2.654867154,9.640777155
73.96359271,66.10292446,58.51665557,15.72803048,2.654867154,9.640777155
73.96359271,66.10292446,58.51665557,15.72803048,2.654867154,9.640777155
73.96359271,66.10292446,58.51665557,15.72803048,2.654867154,9.640777155
73.96359271,66.10292446,58.51665557,15.72803048,2.654867154,9.640777155
73.96359271,65.64604753,58.51665557,15.72803048,2.838164726,9.640777155
73.96359271,65.64604753,58.51665557,15.72803048,2.838164726,9.640777155
73.96359271,65.64604753,58.51665557,15.72803048,2.838164726,9.640777155
73.96359271,65.64604753,58.51665557,15.72803048,2.838164726,9.640777155
73.96359271,65.64604753,58.51665557,15.72803048,2.838164726,9.640777155
73.96359271,65.64604753,58.51665557,15.72803048,2.838164726,9.640777155
69.6284893,61.69900519,51.9561633,15.08462186,3.025851374,14.91601773
70.44802166,66.0514749,53.74671168,15.78050915,1.70759419,15.88921208
71.94838286,65.09394043,53.92727706,13.91267628,2.576013888,15.68586536
71.95355595,61.46775612,53.7977144,15.38662334,2.806072941,15.83141311
73.63119278,64.76210168,54.82043266,16.91712734,1.498041269,15.47483932
73.31200694,64.48362034,51.49591489,16.70052722,1.960630997,11.7727579
72.12687644,62.23795166,54.4445853,17.27513608,0.37881667,15.49806052
72.68719469,60.75401132,54.75421006,16.32247621,5.200661724,15.36487676
72.91156902,57.99318306,54.52490713,16.7981494,4.685907351,14.60617206
74.31691004,60.28419711,57.11185811,15.34783046,0.952315571,17.40720072
72.86372355,57.5123974,54.42649379,12.8272806,5.511199307,14.63099835
72.86372355,58.04943612,55.53518441,12.8272806,4.589522194,18.68614491
73.90473423,55.18614668,56.73906544,13.75671732,3.569480914,17.77627523
75.03724107,58.27135694,56.73906544,14.49772071,4.743899205,17.77627523
75.03724107,58.27135694,56.73906544,14.49772071,4.743899205,17.77627523
75.03724107,57.43411769,56.73906544,14.49772071,4.2851816,17.77627523
75.03307124,58.27135694,56.169978,14.49491041,4.743899205,18.14846488
75.03724107,58.27135694,55.66591677,14.49772071,4.743899205,18.51573895
75.02710417,58.27135694,56.73906544,14.49089415,4.743899205,17.77627523
75.03724107,57.4182795,56.73906544,14.49772071,4.310577529,17.77627523
75.03724107,58.35475955,53.54904845,14.49772071,5.821444013,13.64617028
75.03724107,55.23446922,54.85188317,14.49772071,5.332277972,15.88155711
74.30413931,58.27204923,55.64815455,13.76931157,4.744421657,13.60456993
73.46283081,58.27204923,54.5247745,13.03604872,4.744421657,15.0397723
73.46283081,58.27204923,54.73879578,13.03604872,4.744421657,15.09230327
73.06075466,59.73633601,54.6384421,12.67528708,6.279336844,15.21010463
73.46283081,58.87403155,54.50277698,13.03604872,5.282845302,13.67960276
73.45269391,58.27204923,52.29955868,13.02661869,4.744421657,11.57705027
73.58830805,59.73633601,53.61972559,13.71685036,6.279336844,13.77185254
73.58458656,61.306206,52.96814768,13.71537875,0.78593802,13.93386448
73.58458656,61.35940151,52.96814768,13.71537875,0.705357055,13.93386448
73.59377051,62.8236883,52.68284691,13.7190156,1.963607771,14.22546034
73.59377051,57.09148257,53.59569909,13.7190156,8.00644487,13.80125767
73.59377051,54.91749804,54.40014404,13.7190156,7.972141905,13.87364023
73.35295203,58.32458409,52.60691283,13.36632777,3.652429713,14.33970214
74.89562466,59.22840135,53.75910889,14.351138,4.312182507,13.42030598
74.89562466,59.04406144,53.75910889,14.351138,4.18621999,13.42030598
74.89562466,58.23439751,53.79661236,14.351138,5.57273002,15.36314462
73.24932486,56.75524881,52.88139809,13.03953706,8.588267094,15.01009853
73.8377554,57.1380173,52.52255041,13.71783831,8.389343696,14.39414613
73.77598704,54.98097299,52.55153407,13.6875355,7.3886915,14.36339484
73.45215409,54.05066502,52.52255041,13.54139533,7.30030105,14.39414613
73.45215409,55.80912986,52.64901409,13.54139533,9.25677152,14.26077993
73.44669164,55.48452471,52.64901409,13.53911598,9.653730524,14.26077993
73.44297014,54.85986582,52.20844272,13.53756666,8.619493099,14.5739699
73.44669164,54.99529189,54.11371755,13.53911598,10.28118633,16.55289022
73.45215409,54.97755392,53.87356561,13.54139533,10.30452712,16.75185731
73.45215409,55.45745845,54.55827516,13.54139533,9.687568959,17.66613813
73.44669164,53.47062063,57.01262929,13.53911598,7.636893892,17.93294081
73.44669164,53.738294,56.50698317,13.53911598,8.057192126,18.17660588
73.44297014,55.06291798,56.50698317,13.53756666,10.19255868,18.17660588
73.45215409,54.64185716,57.01262929,13.54139533,8.341115824,17.93294081
73.44297014,54.65185535,57.01262929,13.53756666,6.8355843,17.93294081
73.44297014,54.65185535,57.01262929,13.53756666,6.8355843,17.93294081
73.44297014,54.65185535,57.11715138,13.53756666,6.8355843,17.88750762
73.44297014,54.65185535,57.01262929,13.53756666,6.8355843,17.93294081
73.44297014,54.65185535,57.11715138,13.53756666,6.8355843,17.88750762
73.44297014,54.65185535,57.11715138,13.53756666,6.8355843,17.88750762
73.44297014,54.65185535,57.01262929,13.53756666,6.8355843,17.93294081
73.44297014,54.65185535,57.13522314,13.53756666,6.8355843,17.78293897
73.44297014,54.65185535,56.37420341,13.53756666,6.8355843,18.33280907
73.44297014,54.65185535,56.0253953,13.53756666,6.8355843,18.25029666
73.44297014,54.65185535,55.66591677,13.53756666,6.8355843,18.51573895
73.44297014,54.65185535,55.66591677,13.53756666,6.8355843,18.51573895
73.44297014,54.65185535,54.67664443,13.53756666,6.8355843,19.36294314
73.44297014,54.58872242,55.03130186,13.53756666,6.730804869,19.13425075
73.44297014,54.65185535,54.40696122,13.53756666,6.8355843,19.62363627
73.44297014,54.58872242,55.08194149,13.53756666,6.730804869,19.13190858
73.44297014,54.65185535,55.63457147,13.53756666,6.8355843,18.65291225
73.44297014,54.65185535,56.30224633,13.53756666,6.8355843,18.41810629
73.44297014,54.65185535,56.80789246,13.53756666,6.8355843,18.18621943
73.44297014,54.65185535,57.09543932,13.53756666,6.8355843,17.83147832
73.44297014,54.5468274,57.42831236,13.53756666,6.661354315,17.42957786
73.44297014,54.5468274,57.42831236,13.53756666,6.661354315,17.42957786
73.44297014,54.5468274,57.42831236,13.53756666,6.661354315,17.42957786
73.44297014,54.5468274,57.42831236,13.53756666,6.661354315,17.42957786
73.50280878,54.58872242,57.42831236,13.56282847,6.730804869,17.42957786
73.50280878,54.58872242,57.42831236,13.56282847,6.730804869,17.42957786
73.44297014,54.58872242,57.42831236,13.53756666,6.730804869,17.42957786
73.44297014,54.5468274,57.09543932,13.53756666,6.661354315,17.83147832
73.44297014,54.58872242,56.09884123,13.53756666,6.730804869,18.66161426
73.44297014,54.58872242,56.46306218,13.53756666,6.730804869,18.62028667
73.44297014,54.5468274,56.36883766,13.53756666,6.661354315,18.74045747
73.44297014,54.5468274,56.29795079,13.53756666,6.661354315,18.83129105
73.44297014,54.51592917,54.80630579,13.53756666,6.610176302,19.55628288
73.44297014,54.5468274,54.82980416,13.53756666,6.661354315,19.52977725
73.44297014,54.51592917,55.78502588,13.53756666,6.610176302,19.04397882
73.44297014,54.5468274,55.12034421,13.53756666,6.661354315,19.2061587
73.44297014,54.5468274,55.12034421,13.53756666,6.661354315,19.2061587
73.44297014,54.5468274,54.97205278,13.53756666,6.661354315,19.37037544
73.44297014,54.5468274,54.85526109,13.53756666,6.661354315,19.37210109
73.44297014,54.5468274,54.56429774,13.53756666,6.661354315,19.62273865
73.44297014,54.5468274,54.56429774,13.53756666,6.661354315,19.62273865
73.44297014,54.5468274,54.17200287,13.53756666,6.661354315,19.88619529
73.44297014,54.5468274,54.17200287,13.53756666,6.661354315,19.88619529
73.44297014,54.5468274,54.17200287,13.53756666,6.661354315,19.88619529
73.44297014,54.5468274,54.17200287,13.53756666,6.661354315,19.88619529
73.44297014,54.5468274,54.07663235,13.53756666,6.661354315,19.95321496
73.44297014,54.5468274,54.22492378,13.53756666,6.661354315,19.80389417
73.44297014,54.5468274,54.22492378,13.53756666,6.661354315,19.80389417
65.54444903,51.32666914,46.86833683,17.25581491,5.105740929,5.587397478
64.65055778,52.63808323,55.66536788,17.64985323,5.697061531,14.9937563
64.92657212,52.20428113,54.36413311,15.51334226,5.157258951,15.54648889
65.48222732,51.621196,52.4490486,16.337896,6.803545874,16.47776225
64.16403734,57.71091715,52.57757746,17.49198141,8.036716326,16.06811702
63.1010448,56.06619271,52.63453588,16.19421145,5.553988881,16.23139003
63.85984481,57.16103735,52.60632626,15.47044236,8.192566306,16.03791227
64.31548311,57.16103735,52.60632626,16.15561957,8.192566306,16.03791227
64.25042488,52.64906503,52.64512338,16.04717535,2.433387476,15.99730561
65.09840653,56.0300292,52.64512338,17.33197667,5.422085408,15.99730561
63.85984481,55.58487401,52.64512338,15.47044236,5.33623547,15.99730561
64.24388359,55.48116044,52.38312537,16.0473172,5.476159298,16.17942512
64.24388359,55.48116044,52.64512338,16.0473172,5.476159298,15.99730561
64.25709803,55.37988186,52.65897975,16.04703887,5.614979604,15.98284644
64.29848315,55.40404087,52.65897975,18.17494652,5.581678256,15.98284644
63.96996575,55.4384947,53.28955669,18.28626263,5.534386963,17.06738855
65.69802909,55.53977328,53.27570032,17.8967394,5.396793595,17.08169696
65.86256871,55.49147352,52.12095159,17.88534365,5.462141506,15.09675314
63.69703992,53.08705483,52.12095159,16.27663792,7.367241552,15.09675314
62.13025303,53.15631457,52.12095159,18.22974924,7.334354134,15.09675314
61.98138209,53.15631457,52.45422773,18.66770451,7.334354134,15.66923958
63.99850166,54.60143625,53.27570032,16.17098879,7.090123515,17.08169696
65.05511706,57.85148875,53.27570032,17.15328485,6.751060343,17.08169696
64.56283517,57.4760001,52.94900128,16.17485515,6.657894542,16.51975045
62.41103596,57.27850629,51.62020293,18.19910691,7.704690213,14.23731351
63.70534872,56.4842869,53.27570032,20.88322546,6.772502335,17.08169696
63.82772982,55.97294117,52.21259777,21.33324683,7.649540254,15.25414294
64.1880464,55.81322409,52.12095159,20.38270185,7.548152262,15.09675314
63.1444486,57.65438119,52.27321279,20.15211899,9.896663579,16.39376044
63.65431982,58.78640048,52.47941709,20.96157919,4.979953184,16.17197897
63.08105278,56.8731797,51.55416509,20.16099726,6.670423076,14.5187596
63.74057084,56.24961218,47.4454643,19.70288616,4.737046564,7.559497838
63.01192517,56.66009801,46.33205253,18.63613795,6.699962017,6.425958309
63.94361388,55.8804898,46.05456611,20.51845361,5.469881535,6.703353073
63.7270824,54.65666166,46.68957948,20.84987824,7.098154374,6.309327012
63.61088724,54.65666166,46.68957948,21.02833159,7.098154374,6.309327012
64.55098454,54.66460252,46.68957948,19.5972008,7.099414363,6.309327012
64.5047234,55.0427723,46.68957948,19.66690765,6.497119719,6.309327012
64.10355626,55.54815955,46.85528577,20.27462065,5.733127129,6.088245043
63.74950077,55.57013358,46.85528577,20.81549582,5.732399535,6.088245043
64.149618,55.54815955,45.4913752,20.204558,5.733127129,3.941642021
63.31636204,55.54815955,48.00504481,19.93145149,5.733127129,7.99291812
63.79536483,55.54815955,45.48453203,20.74520432,5.733127129,4.356113943
62.94735304,55.54815955,44.81170146,18.59614464,5.733127129,3.482254736
63.5856713,55.54815955,44.66499368,19.51524202,5.733127129,3.89801229
62.77829106,55.54815955,47.07309919,18.35616287,5.733127129,6.445045513
63.18620343,55.54815955,45.60410123,19.99745417,5.733127129,4.110093666
61.72057147,55.54815955,45.63431078,19.09046568,5.733127129,4.155635627
61.58576341,55.54815955,45.59360653,18.8183856,5.733127129,4.094310469
61.53565151,55.54815955,45.69292703,18.81616408,5.733127129,4.244447857
61.53565151,55.54815955,45.92298115,18.81616408,5.733127129,4.598102701
62.39314366,55.54815955,45.78375804,20.02288846,5.733127129,4.383160942
61.70287177,55.54815955,45.69310809,20.97544821,5.733127129,4.244723074
62.48032735,55.54815955,46.04021247,20.02214416,5.733127129,4.78103078
61.67294711,55.54815955,46.04021247,18.82320382,5.733127129,4.78103078
61.57389182,55.54815955,46.04021247,18.81782315,5.733127129,4.78103078
61.57389182,56.11072353,46.04021247,18.81782315,4.926478785,4.78103078
61.57389182,56.64315025,46.04021247,18.81782315,4.228626494,4.78103078
61.57389182,56.64315025,46.5759335,18.81782315,4.228626494,4.793256333
60.74719143,56.11072353,46.04021247,17.6133404,4.926478785,4.78103078
59.74902887,56.64315025,46.04021247,16.20840782,4.228626494,4.78103078
59.076931,56.64315025,46.10734602,15.29984216,4.228626494,4.772687887
59.17242084,56.64315025,47.0902423,15.95766233,4.228626494,4.970693874
59.73008977,56.18916905,47.0902423,16.07079265,5.051991046,4.970693874
59.73008977,56.93479199,46.5759335,16.07079265,4.71785749,4.793256333
59.63103448,56.23930201,46.5759335,16.04651027,5.132479734,4.793256333
59.63103448,56.69992888,46.5759335,16.04651027,5.880473277,4.793256333
59.63103448,56.69992888,46.5759335,16.04651027,5.880473277,4.793256333
59.63103448,56.69992888,47.0902423,16.04651027,5.880473277,4.970693874
57.91009094,56.69992888,46.5759335,15.91657818,5.880473277,4.793256333
56.90817365,57.2323556,47.0902423,16.09670305,5.22014643,4.970693874
56.26474697,56.69992888,47.0902423,16.30898438,5.880473277,4.970693874
57.92572874,56.69992888,47.0902423,15.91525045,5.880473277,4.970693874
58.53685057,56.1373649,46.67279397,15.89945296,6.646270875,4.929444366
58.53685057,56.69992888,46.5759335,15.89945296,5.880473277,4.793256333
58.53685057,56.69992888,46.5759335,15.89945296,5.880473277,4.793256333
58.53685057,56.69992888,46.5759335,15.89945296,5.880473277,4.793256333
57.92572874,57.2323556,46.5759335,15.91525045,5.22014643,4.793256333
57.92572874,57.2323556,47.0902423,15.91525045,5.22014643,4.970693874
57.92572874,58.03527578,47.0902423,15.91525045,6.585593398,4.970693874
58.53685057,57.2323556,47.0902423,15.89945296,5.22014643,4.970693874
58.53685057,58.03527578,47.0902423,15.89945296,6.585593398,4.970693874
58.53685057,59.10856166,47.18710277,15.89945296,8.423737965,5.087481154
58.53685057,59.10856166,47.0902423,15.89945296,8.423737965,4.970693874
58.53685057,59.10856166,47.31906099,15.89945296,8.423737965,5.251034155
